,id,carat,cut,color,clarity,depth,table,x,y,z,price
6704,6704,0.7,Ideal,H,VS1,61.7,56.0,5.72,5.68,3.52,2484
9916,9916,0.36,Ideal,H,VS2,61.8,55.0,4.54,4.57,2.82,568
5182,5182,0.43,Ideal,H,SI2,61.2,56.0,4.87,4.9,2.99,935
8533,8533,1.51,Ideal,G,SI1,62.5,56.0,7.24,7.2,4.51,10412
3701,3701,0.81,Very Good,F,VS1,63.1,57.0,5.93,5.96,3.77,3643
4243,4243,0.59,Premium,E,VS2,61.1,58.0,5.39,5.46,3.32,1843
688,688,0.5,Premium,H,SI2,63.0,61.0,5.08,4.99,3.17,727
3432,3432,0.53,Ideal,E,SI1,61.4,55.0,5.27,5.24,3.22,1654
4944,4944,2.03,Ideal,J,VS2,62.3,55.0,8.13,8.17,5.06,14199
966,966,1.08,Premium,G,VS1,59.6,59.0,6.79,6.74,4.01,7972
14067,14067,0.31,Ideal,D,VS2,61.9,57.0,4.34,4.3,2.68,867
13751,13751,1.2,Ideal,G,VS1,62.5,55.0,6.77,6.74,4.23,8749
10395,10395,0.51,Ideal,I,SI2,60.8,56.0,5.2,5.18,3.16,1020
2713,2713,1.02,Ideal,G,VS2,61.4,55.0,6.49,6.54,4.0,5778
4757,4757,0.5,Ideal,E,SI1,60.6,57.0,5.11,5.16,3.11,1425
12350,12350,0.55,Very Good,G,VS1,63.5,57.0,5.23,5.19,3.3,1819
13835,13835,0.7,Very Good,D,SI2,62.3,57.0,5.65,5.7,3.53,2444
6320,6320,0.72,Ideal,H,VS1,62.0,55.0,5.75,5.72,3.56,2907
5975,5975,1.16,Ideal,D,SI2,62.2,56.0,6.74,6.77,4.2,7372
3572,3572,1.12,Ideal,G,VVS2,59.0,57.0,6.83,6.85,4.04,8454
12997,12997,0.3,Good,F,SI1,63.6,57.0,4.25,4.28,2.71,609
5299,5299,0.56,Premium,E,VS1,60.1,56.0,5.4,5.37,3.22,2177
1990,1990,0.33,Ideal,F,VVS1,61.9,57.0,4.44,4.42,2.75,974
12312,12312,1.5,Premium,G,SI2,62.2,60.0,7.25,7.3,4.52,8736
12951,12951,0.63,Premium,F,VS1,62.0,58.0,5.51,5.44,3.39,2241
1205,1205,0.53,Ideal,H,VS1,61.9,56.0,5.17,5.22,3.21,1630
4971,4971,1.51,Ideal,G,VVS2,61.7,55.0,7.33,7.37,4.54,15152
14092,14092,0.71,Good,F,SI1,63.9,56.0,5.66,5.68,3.62,2197
6783,6783,0.79,Ideal,H,SI1,61.8,56.0,5.96,5.92,3.67,2870
3600,3600,0.47,Very Good,E,VS2,60.8,59.0,5.03,5.08,3.05,1624
6490,6490,0.31,Ideal,H,SI1,61.8,57.0,4.37,4.39,2.71,460
8609,8609,1.51,Premium,G,VS2,60.9,60.0,7.4,7.36,4.5,11703
14454,14454,0.33,Ideal,G,VS1,60.2,57.0,4.46,4.43,2.68,854
13101,13101,2.24,Premium,H,SI2,61.6,58.0,8.41,8.34,5.17,15740
8070,8070,1.04,Ideal,H,SI2,59.6,56.0,6.6,6.63,3.94,3858
8577,8577,0.8,Ideal,D,VS2,61.4,58.0,5.92,5.96,3.65,3625
7973,7973,1.01,Very Good,G,SI1,62.9,56.0,6.38,6.41,4.01,5105
13496,13496,0.71,Premium,H,SI2,62.0,60.0,5.71,5.67,3.53,2024
1625,1625,0.31,Premium,E,VS2,62.2,59.0,4.32,4.36,2.7,680
536,536,0.91,Premium,G,VS2,62.0,58.0,6.21,6.13,3.83,4106
8766,8766,0.42,Premium,H,VVS1,62.5,59.0,4.8,4.77,2.99,1024
7970,7970,0.37,Premium,E,VS2,59.2,58.0,4.67,4.71,2.75,872
4212,4212,0.7,Ideal,E,SI1,60.3,56.0,5.76,5.79,3.47,2891
6456,6456,0.54,Ideal,D,VS1,60.4,57.0,5.32,5.29,3.21,1976
3507,3507,0.71,Premium,G,SI2,61.3,58.0,5.79,5.73,3.53,2076
8393,8393,1.56,Ideal,H,SI1,61.4,56.0,7.49,7.52,4.62,11337
9524,9524,1.02,Very Good,H,VS1,63.7,55.0,6.44,6.36,4.07,5055
7112,7112,0.52,Premium,G,SI1,62.9,60.0,5.08,5.04,3.17,1250
11694,11694,1.05,Premium,E,VS1,61.8,60.0,6.48,6.45,4.0,10351
2708,2708,0.9,Very Good,E,VS2,60.2,58.0,6.19,6.23,3.73,5608
5031,5031,0.34,Premium,G,VS2,60.3,54.0,4.56,4.53,2.74,765
6514,6514,1.06,Premium,H,VS2,59.6,59.0,6.71,6.64,3.98,5329
4662,4662,0.96,Ideal,D,SI2,61.4,57.0,6.38,6.34,3.91,4132
4021,4021,0.71,Premium,E,SI2,60.8,58.0,5.75,5.78,3.52,2331
1854,1854,0.7,Premium,D,VS2,63.0,59.0,5.62,5.59,3.55,2770
13669,13669,0.3,Very Good,H,VS1,61.7,59.0,4.27,4.29,2.64,526
2872,2872,0.71,Ideal,I,VS2,62.0,56.0,5.77,5.73,3.56,2217
3030,3030,1.33,Very Good,H,SI2,62.7,58.0,7.01,6.94,4.38,6095
9397,9397,0.6,Ideal,F,VS1,60.9,56.0,5.39,5.43,3.28,2123
1645,1645,0.25,Very Good,F,VS1,62.9,56.0,4.02,4.04,2.54,436
3417,3417,0.73,Ideal,F,VS2,61.3,56.0,5.79,5.82,3.57,2856
3476,3476,1.01,Good,G,SI2,64.2,59.0,6.29,6.23,4.02,3794
13843,13843,0.73,Ideal,G,SI1,62.3,56.0,5.8,5.77,3.6,2293
11053,11053,0.54,Ideal,D,VS2,61.7,56.0,5.25,5.28,3.24,1722
1792,1792,0.76,Very Good,E,SI1,60.0,59.0,5.9,5.93,3.55,2668
3797,3797,0.33,Ideal,G,VS1,61.9,54.0,4.48,4.46,2.76,880
3368,3368,1.06,Ideal,E,VS2,61.8,56.0,6.57,6.58,4.07,7190
11559,11559,0.34,Ideal,E,SI1,62.9,55.0,4.48,4.51,2.82,765
11725,11725,0.3,Ideal,G,VS2,61.9,55.0,4.32,4.34,2.68,545
7196,7196,0.32,Ideal,G,VS2,61.8,57.0,4.38,4.35,2.7,561
13978,13978,0.71,Premium,F,VVS2,61.5,60.0,5.77,5.73,3.54,3507
5109,5109,1.02,Very Good,I,SI1,63.5,57.0,6.38,6.35,4.04,4198
6024,6024,2.03,Premium,I,SI1,59.7,60.0,8.31,8.25,4.91,15318
11641,11641,1.57,Ideal,I,IF,62.3,56.0,7.45,7.43,4.63,11924
8795,8795,0.41,Ideal,F,VS1,62.9,56.0,4.76,4.71,2.97,1007
11248,11248,1.07,Ideal,G,VS2,61.4,56.0,6.58,6.61,4.05,7240
13473,13473,0.72,Ideal,E,SI1,61.8,56.0,5.76,5.8,3.58,2795
126,126,1.02,Ideal,G,SI1,62.2,55.0,6.44,6.47,4.01,4793
5959,5959,0.55,Very Good,E,SI2,61.0,58.0,5.25,5.27,3.21,1138
3876,3876,0.3,Very Good,F,IF,62.3,55.0,4.31,4.32,2.69,886
11127,11127,0.71,Ideal,I,SI1,62.6,56.0,5.69,5.68,3.56,2396
4451,4451,1.02,Ideal,H,SI2,61.4,53.0,6.47,6.5,3.98,4918
7147,7147,1.52,Premium,D,SI1,61.9,59.0,7.3,7.36,4.54,12810
3531,3531,0.35,Premium,F,VS1,62.0,58.0,4.52,4.48,2.79,905
10922,10922,0.7,Ideal,F,VS2,61.9,56.0,5.67,5.72,3.52,2517
827,827,0.41,Premium,D,VS2,60.9,59.0,4.81,4.84,2.93,1063
9831,9831,0.72,Ideal,E,SI2,62.5,55.0,5.7,5.72,3.57,2397
7790,7790,0.91,Ideal,I,SI1,62.2,56.0,6.18,6.16,3.84,3392
984,984,0.3,Ideal,F,VVS2,61.3,57.0,4.34,4.38,2.68,737
11473,11473,0.53,Ideal,D,VS2,61.9,55.0,5.19,5.24,3.23,1873
11197,11197,0.52,Ideal,D,VS1,62.1,56.0,5.15,5.18,3.2,1990
7783,7783,0.73,Very Good,I,SI1,63.4,58.0,5.67,5.7,3.61,2054
10380,10380,0.31,Very Good,D,VS1,62.6,53.0,4.36,4.4,2.74,683
13886,13886,0.53,Ideal,F,SI2,61.9,55.0,5.21,5.23,3.23,1180
2443,2443,1.5,Premium,F,SI2,62.1,58.0,7.37,7.32,4.56,8038
8554,8554,0.42,Premium,G,VVS2,61.9,58.0,4.8,4.78,2.97,798
10541,10541,1.01,Very Good,D,SI2,63.2,58.0,6.35,6.34,4.01,3461
345,345,0.37,Ideal,D,SI2,60.7,57.0,4.66,4.63,2.82,571
814,814,1.02,Premium,I,SI1,62.3,59.0,6.39,6.35,3.97,4391
6166,6166,0.41,Ideal,G,SI2,62.6,57.0,4.73,4.72,2.96,834
12999,12999,0.26,Premium,E,VVS1,62.8,58.0,4.08,4.06,2.55,769
11397,11397,1.58,Premium,H,SI1,62.4,58.0,7.38,7.43,4.62,8743
13151,13151,0.31,Very Good,G,VVS2,62.3,55.0,4.35,4.41,2.73,627
14169,14169,0.32,Ideal,E,VS2,62.2,56.0,4.37,4.42,2.74,702
11517,11517,0.23,Very Good,E,VVS2,61.6,61.0,3.92,3.86,2.38,442
12298,12298,0.37,Very Good,D,SI1,61.9,63.0,4.59,4.62,2.86,681
5779,5779,0.9,Ideal,E,SI1,62.0,56.0,6.18,6.16,3.82,4462
2116,2116,0.44,Ideal,E,VS1,62.5,56.0,4.83,4.87,3.03,1250
10026,10026,0.38,Ideal,G,VS1,62.0,54.6,4.65,4.69,2.89,769
793,793,1.22,Ideal,F,VS1,61.5,57.0,6.87,6.89,4.23,10012
14411,14411,0.7,Very Good,F,SI1,60.3,62.0,5.72,5.76,3.46,2219
6898,6898,0.73,Very Good,E,VVS2,60.9,59.0,5.79,5.85,3.54,3580
2674,2674,0.54,Premium,G,VS2,61.2,59.0,5.21,5.18,3.18,1637
94,94,1.0,Premium,F,IF,60.1,60.0,6.49,6.45,3.88,10181
4225,4225,0.5,Very Good,H,VS2,62.3,57.0,5.06,5.09,3.16,1358
3756,3756,0.3,Ideal,D,VS2,62.2,54.0,4.3,4.32,2.68,670
2891,2891,1.05,Premium,I,VS2,62.3,59.0,6.49,6.46,4.03,4724
2371,2371,0.32,Ideal,D,VS2,61.6,55.0,4.37,4.4,2.7,758
11420,11420,0.71,Ideal,H,SI1,61.9,56.0,5.68,5.73,3.53,2426
13611,13611,1.52,Ideal,G,VS1,61.5,55.0,7.45,7.38,4.56,14275
3228,3228,0.32,Ideal,G,VVS2,61.4,56.0,4.44,4.41,2.72,936
7863,7863,0.39,Ideal,E,VS2,61.2,55.0,4.77,4.8,2.92,889
6359,6359,0.3,Ideal,H,SI2,61.2,56.0,4.34,4.33,2.65,401
13335,13335,0.7,Ideal,G,SI1,60.3,57.0,5.75,5.77,3.46,1990
13102,13102,1.21,Premium,G,VS2,62.9,59.0,6.81,6.77,4.27,6906
7326,7326,0.31,Premium,G,VVS2,62.9,58.0,4.32,4.3,2.71,907
6028,6028,0.83,Fair,G,SI2,63.7,54.0,5.89,5.84,3.75,2580
11045,11045,0.32,Premium,F,SI2,61.2,60.0,4.35,4.39,2.67,421
11104,11104,0.7,Good,F,VS2,63.9,61.0,5.51,5.59,3.55,2155
1865,1865,1.21,Premium,G,SI1,62.8,57.0,6.78,6.71,4.24,6416
4612,4612,0.32,Ideal,E,VS2,62.9,56.0,4.37,4.33,2.74,900
10049,10049,0.26,Ideal,E,VVS2,62.5,57.0,4.06,4.09,2.54,547
2645,2645,0.54,Ideal,G,VVS1,61.6,55.0,5.22,5.25,3.23,2203
2243,2243,1.51,Premium,E,SI2,60.6,60.0,7.39,7.33,4.45,7365
5373,5373,1.57,Premium,D,VS2,59.9,58.0,7.57,7.53,4.52,15773
2336,2336,0.73,Premium,G,VVS2,61.5,59.0,5.77,5.8,3.56,3421
950,950,0.7,Ideal,H,VS2,61.8,57.0,5.69,5.7,3.52,2292
11260,11260,0.82,Premium,G,SI2,60.5,57.0,6.13,6.08,3.66,2832
1120,1120,2.21,Premium,D,SI2,61.2,58.0,8.38,8.34,5.12,17685
10789,10789,1.15,Ideal,G,VS1,62.1,56.0,6.75,6.67,4.17,6535
2204,2204,2.02,Premium,G,SI2,60.0,58.0,8.25,8.19,4.93,17051
419,419,1.01,Premium,H,SI1,62.1,58.0,6.43,6.39,3.98,4795
922,922,2.01,Premium,H,SI1,62.7,59.0,8.08,8.04,5.06,14925
9446,9446,0.59,Very Good,J,VS2,62.3,55.0,5.35,5.39,3.35,1197
8669,8669,0.42,Ideal,D,SI1,62.3,55.0,4.82,4.77,2.99,990
10227,10227,0.3,Ideal,E,SI1,61.7,54.0,4.31,4.34,2.67,545
5408,5408,0.5,Fair,G,VS1,65.8,60.0,4.89,4.87,3.23,1029
5788,5788,0.72,Ideal,F,SI2,62.1,56.0,5.72,5.7,3.55,2873
5742,5742,0.56,Ideal,F,VS1,61.2,56.0,5.4,5.32,3.27,1890
7667,7667,0.24,Ideal,H,VVS1,61.8,55.0,3.99,4.01,2.47,525
5567,5567,0.29,Ideal,F,VVS1,61.6,56.0,4.26,4.28,2.63,583
8135,8135,0.7,Very Good,D,VS1,63.0,56.0,5.64,5.68,3.57,3547
1202,1202,0.35,Premium,G,VS1,61.8,58.0,4.53,4.54,2.8,735
10818,10818,0.3,Good,D,SI1,63.5,56.0,4.24,4.25,2.69,552
5765,5765,0.41,Premium,E,SI1,60.3,60.0,4.74,4.81,2.89,789
8389,8389,0.53,Ideal,D,VS2,61.9,55.0,5.19,5.22,3.22,1845
1970,1970,0.74,Premium,E,VS2,62.0,59.0,5.79,5.76,3.58,2858
11302,11302,1.54,Premium,G,VS1,61.5,58.0,7.4,7.44,4.56,14105
4018,4018,0.32,Ideal,D,VS2,62.5,55.0,4.36,4.39,2.73,758
10343,10343,0.3,Ideal,F,VS2,61.8,55.0,4.28,4.31,2.66,776
3687,3687,0.31,Premium,E,VVS2,60.7,58.0,4.35,4.35,2.64,816
13108,13108,2.01,Premium,I,SI1,59.6,59.0,8.22,8.18,4.91,13278
1997,1997,0.32,Premium,I,VVS2,61.6,58.0,4.4,4.36,2.7,567
4033,4033,0.27,Ideal,H,VS2,62.9,56.0,4.1,4.16,2.6,491
14341,14341,0.9,Very Good,F,SI1,62.0,58.0,6.12,6.17,3.82,3672
11246,11246,0.32,Ideal,D,VS2,61.6,55.0,4.43,4.48,2.74,758
1248,1248,0.33,Ideal,D,SI1,60.9,57.0,4.43,4.39,2.69,780
2192,2192,0.31,Ideal,G,VVS2,61.6,56.0,4.32,4.35,2.67,707
2712,2712,0.55,Premium,E,SI2,60.9,58.0,5.29,5.32,3.24,1675
9184,9184,0.33,Ideal,G,VVS1,62.1,57.0,4.43,4.47,2.76,868
2190,2190,0.63,Ideal,I,IF,62.7,56.0,5.49,5.52,3.45,2547
4670,4670,0.34,Ideal,H,VS1,62.2,53.0,4.47,4.5,2.78,589
5142,5142,0.25,Ideal,H,VS1,62.1,55.0,4.02,4.05,2.5,445
5984,5984,1.07,Ideal,D,SI2,61.9,57.0,6.57,6.53,4.06,5214
6565,6565,1.5,Very Good,G,VS1,62.8,57.0,7.24,7.28,4.55,12948
7804,7804,1.2,Premium,H,SI1,59.5,60.0,6.94,6.88,4.1,5599
11954,11954,0.4,Premium,G,SI1,60.9,62.0,4.73,4.7,2.87,826
6943,6943,0.91,Very Good,F,SI1,61.8,63.0,6.23,6.16,3.82,4222
11789,11789,0.24,Premium,G,IF,61.6,60.0,3.94,3.98,2.44,559
12903,12903,1.01,Good,H,SI1,63.7,56.0,6.34,6.28,4.01,4616
9510,9510,0.54,Ideal,G,SI1,59.6,57.0,5.25,5.29,3.16,1446
10055,10055,1.01,Very Good,E,SI2,60.3,58.0,6.49,6.52,3.92,4155
10535,10535,1.73,Premium,H,SI1,61.6,62.0,7.64,7.6,4.69,12392
10641,10641,1.57,Very Good,E,SI1,61.9,57.0,7.45,7.51,4.62,14704
2136,2136,1.01,Premium,E,SI1,61.0,59.0,6.48,6.43,3.94,6460
1065,1065,0.72,Premium,F,VS1,62.5,59.0,5.67,5.71,3.55,3284
600,600,0.92,Very Good,D,SI2,62.3,57.0,6.24,6.26,3.9,4158
4227,4227,0.32,Ideal,E,VS1,61.6,55.0,4.4,4.43,2.72,692
10813,10813,0.76,Ideal,D,VVS1,62.0,54.7,5.83,5.86,3.62,4598
7577,7577,0.4,Ideal,I,VS1,62.1,54.0,4.73,4.75,2.95,735
77,77,0.41,Ideal,E,SI2,62.8,56.0,4.74,4.72,2.97,876
7546,7546,0.51,Good,F,SI1,63.3,56.0,5.08,5.1,3.23,1356
2898,2898,0.9,Premium,H,VS1,61.7,58.0,6.19,6.16,3.82,4022
4820,4820,2.5,Fair,H,SI2,64.6,58.0,8.56,8.34,5.4,18541
9506,9506,0.3,Ideal,F,SI1,61.8,54.0,4.35,4.37,2.69,475
13487,13487,0.33,Ideal,E,VS2,61.7,56.0,4.47,4.49,2.76,984
6413,6413,0.9,Premium,F,SI2,61.4,57.0,6.19,6.24,3.82,3751
9444,9444,1.32,Very Good,J,SI2,61.8,58.0,7.04,7.08,4.35,5209
9064,9064,0.32,Ideal,I,VS1,61.9,56.0,4.4,4.42,2.73,572
12042,12042,1.05,Very Good,F,SI2,63.3,57.0,6.43,6.47,4.08,4626
8007,8007,0.55,Ideal,G,VS1,61.6,55.0,5.25,5.28,3.25,1754
5468,5468,1.31,Premium,I,VS2,63.0,54.0,6.92,6.94,4.38,5544
5951,5951,0.91,Premium,G,SI2,62.6,59.0,6.24,6.21,3.9,3681
14154,14154,0.33,Ideal,E,VS1,61.1,56.0,4.48,4.45,2.73,982
11157,11157,0.9,Very Good,E,SI2,63.5,61.0,6.0,6.02,3.82,3398
3391,3391,0.33,Very Good,I,VVS2,60.0,56.0,4.56,4.53,2.73,579
5415,5415,1.01,Very Good,H,SI2,63.6,59.0,6.38,6.34,4.05,4242
2560,2560,1.02,Very Good,E,SI2,63.4,57.0,6.41,6.34,4.04,4884
14332,14332,0.31,Ideal,H,VS1,61.2,54.0,4.38,4.41,2.69,544
8162,8162,0.3,Ideal,G,VS2,61.3,58.0,4.29,4.31,2.64,495
2635,2635,0.31,Ideal,F,VVS1,62.3,56.0,4.35,4.33,2.7,871
5256,5256,2.01,Premium,I,SI2,61.6,60.0,8.09,7.96,4.93,12554
3530,3530,1.82,Ideal,I,VS2,62.1,56.0,7.84,7.9,4.91,13701
8567,8567,1.0,Premium,E,SI1,60.1,59.0,6.46,6.48,3.9,5206
1908,1908,0.32,Ideal,G,IF,62.1,55.0,4.4,4.42,2.74,918
12621,12621,0.9,Good,H,SI1,63.8,59.0,6.04,6.09,3.87,3169
13657,13657,0.31,Good,H,VVS1,63.5,57.0,4.31,4.29,2.73,642
235,235,0.73,Ideal,G,VS2,62.1,55.0,5.74,5.8,3.59,2915
12219,12219,0.71,Ideal,G,VS2,61.9,56.0,5.73,5.76,3.55,3059
1604,1604,0.41,Premium,J,VVS1,61.6,59.0,4.73,4.76,2.92,827
7984,7984,0.51,Ideal,F,IF,62.0,57.0,5.1,5.13,3.17,2211
9310,9310,0.32,Ideal,G,VVS2,61.5,56.0,4.43,4.41,2.72,936
11869,11869,0.7,Ideal,G,VS2,61.7,56.0,5.73,5.77,3.54,2517
3490,3490,0.29,Very Good,H,VS1,62.0,58.0,4.21,4.25,2.62,402
14276,14276,0.39,Ideal,F,VS2,61.5,56.0,4.7,4.74,2.9,885
11150,11150,0.34,Premium,G,VS2,62.4,59.0,4.54,4.51,2.83,765
1994,1994,1.58,Ideal,G,VS1,61.5,55.0,7.52,7.55,4.63,14127
2824,2824,0.42,Ideal,E,VS2,61.3,56.0,4.83,4.86,2.97,912
13463,13463,0.33,Ideal,G,IF,62.3,55.0,4.46,4.45,2.78,1170
10568,10568,0.92,Very Good,E,SI2,62.6,57.0,6.15,6.24,3.88,3856
1342,1342,0.31,Very Good,H,VS1,62.8,58.0,4.31,4.34,2.72,544
8512,8512,1.28,Ideal,G,VS2,62.2,55.0,6.95,6.98,4.33,9030
1619,1619,1.03,Ideal,H,SI2,61.7,57.0,6.49,6.53,4.03,4075
11905,11905,0.53,Ideal,D,SI2,61.1,57.0,5.27,5.3,3.22,1361
5287,5287,0.71,Premium,E,SI2,60.3,60.0,5.82,5.77,3.5,2383
2060,2060,1.02,Ideal,G,VS1,61.8,57.0,6.45,6.48,3.99,6073
14422,14422,2.15,Premium,I,SI2,60.3,58.0,8.42,8.35,5.05,12812
2219,2219,0.73,Ideal,E,VS2,62.5,57.0,5.74,5.76,3.59,2593
9865,9865,0.31,Ideal,E,VVS2,62.3,55.0,4.33,4.36,2.71,752
6038,6038,0.9,Very Good,E,SI1,60.3,57.0,6.18,6.24,3.73,4211
260,260,2.2,Very Good,H,SI1,60.2,61.0,8.49,8.45,5.08,18363
13581,13581,0.9,Ideal,G,SI2,62.1,57.0,6.13,6.18,3.83,3760
10231,10231,1.1,Very Good,I,VVS2,62.7,57.0,6.57,6.63,4.14,5436
12977,12977,0.3,Ideal,G,VVS2,61.0,57.0,4.32,4.35,2.64,684
9093,9093,2.07,Ideal,F,SI2,61.2,55.0,8.2,8.27,5.04,14281
3744,3744,1.16,Premium,E,VVS2,61.6,58.0,6.74,6.73,4.15,10663
2026,2026,0.32,Ideal,D,VS2,62.8,55.0,4.33,4.37,2.73,758
6988,6988,0.55,Ideal,D,VVS2,61.8,56.0,5.25,5.29,3.26,1928
4234,4234,0.59,Ideal,H,VS1,62.0,55.0,5.38,5.42,3.34,1781
1917,1917,0.31,Ideal,H,SI1,62.1,55.0,4.34,4.37,2.71,521
1828,1828,1.05,Ideal,G,VVS2,59.6,57.0,6.68,6.66,3.97,8104
9765,9765,0.91,Very Good,H,VS2,61.7,57.0,6.24,6.27,3.85,4211
12607,12607,1.22,Ideal,E,SI1,61.8,56.0,6.91,6.86,4.25,6738
12941,12941,0.28,Ideal,F,VVS2,62.0,56.0,4.21,4.19,2.61,597
6233,6233,1.51,Premium,F,SI2,60.6,60.0,7.41,7.39,4.49,9659
13534,13534,1.51,Premium,G,VS1,62.3,60.0,7.33,7.3,4.55,14611
12846,12846,1.5,Ideal,G,VVS2,62.2,53.0,7.33,7.38,4.58,14790
6283,6283,1.52,Premium,H,VVS2,62.4,59.0,7.34,7.3,4.57,11717
4208,4208,0.51,Ideal,F,SI1,62.7,55.0,5.13,5.09,3.2,1273
12819,12819,2.06,Premium,F,SI2,59.1,61.0,8.39,8.36,4.94,16937
224,224,1.74,Ideal,G,SI1,62.4,57.0,7.74,7.78,4.85,16587
8915,8915,0.51,Ideal,D,VS2,62.6,56.0,5.06,5.1,3.19,1838
10002,10002,0.52,Ideal,I,VS2,61.9,57.0,5.13,5.18,3.19,1110
9333,9333,0.71,Very Good,G,SI1,63.1,58.0,5.7,5.72,3.6,2487
6469,6469,1.23,Premium,H,VS2,62.6,57.0,6.81,6.76,4.27,7526
13652,13652,1.1,Ideal,E,VVS1,60.1,57.0,6.73,6.68,4.04,11175
10954,10954,0.71,Premium,H,VS1,60.9,58.0,5.76,5.78,3.52,2705
846,846,0.71,Ideal,H,VVS2,61.8,55.0,5.73,5.76,3.55,2981
4289,4289,1.56,Ideal,I,VS1,61.6,57.0,7.46,7.41,4.58,9896
5560,5560,0.33,Premium,G,IF,61.1,58.0,4.4,4.44,2.7,984
13234,13234,0.91,Premium,G,SI2,62.3,59.0,6.16,6.21,3.85,3409
2551,2551,1.2,Ideal,H,SI1,60.5,57.0,6.94,6.9,4.17,6012
11120,11120,2.04,Very Good,H,SI1,63.0,55.0,8.12,8.19,5.14,18398
117,117,1.21,Premium,H,SI1,61.9,58.0,6.84,6.8,4.21,6319
8837,8837,0.78,Good,H,VS2,63.9,58.0,5.8,5.84,3.71,3178
5966,5966,0.42,Ideal,H,VVS2,62.5,57.0,4.78,4.75,2.98,1088
8195,8195,0.81,Very Good,E,SI1,63.2,55.0,5.97,5.93,3.75,2352
12362,12362,0.71,Premium,G,SI2,59.4,58.0,5.82,5.85,3.47,1808
8659,8659,0.92,Ideal,D,SI1,61.3,56.0,6.22,6.26,3.82,4381
7489,7489,1.06,Ideal,E,VVS2,61.4,56.0,6.53,6.59,4.03,10588
5,5,1.51,Very Good,J,SI1,62.8,58.0,7.34,7.29,4.59,7506
5342,5342,0.31,Premium,D,SI1,61.6,58.0,4.4,4.36,2.7,732
9111,9111,2.01,Very Good,I,VS2,60.9,57.0,8.07,8.11,4.94,14853
10787,10787,1.07,Ideal,I,VS2,61.6,57.0,6.62,6.55,4.06,4199
4324,4324,1.0,Premium,E,SI1,61.3,60.0,6.41,6.35,3.92,4812
1063,1063,2.03,Ideal,D,SI2,61.3,55.0,8.12,8.16,4.99,13462
2590,2590,0.32,Ideal,G,VS1,62.3,55.0,4.36,4.4,2.73,828
8434,8434,0.71,Ideal,F,SI1,61.4,55.0,5.7,5.75,3.52,2441
13046,13046,0.33,Ideal,F,IF,61.2,56.0,4.45,4.48,2.74,926
9352,9352,0.36,Good,E,VVS1,64.0,55.0,4.49,4.52,2.89,905
11062,11062,1.01,Very Good,F,SI2,62.7,58.0,6.35,6.4,4.0,4416
3735,3735,1.22,Premium,H,SI1,61.2,58.0,6.91,6.87,4.22,5868
10589,10589,0.37,Ideal,E,VS1,61.6,56.0,4.64,4.61,2.85,956
3517,3517,0.5,Premium,E,VS2,60.5,60.0,5.08,5.03,3.06,1073
6986,6986,0.41,Very Good,D,SI1,61.9,59.0,4.67,4.72,2.91,827
11613,11613,0.51,Ideal,G,SI1,61.9,56.0,5.14,5.11,3.18,1324
10755,10755,0.73,Ideal,F,VS2,61.3,56.0,5.81,5.8,3.56,2790
6767,6767,0.34,Ideal,D,SI1,61.5,57.0,4.5,4.54,2.78,705
5622,5622,2.24,Premium,J,SI1,61.3,58.0,8.44,8.29,5.15,13853
1605,1605,0.3,Good,I,VVS1,63.5,55.0,4.24,4.27,2.7,552
1733,1733,0.56,Very Good,F,SI1,62.8,57.0,5.21,5.17,3.26,1291
10516,10516,0.93,Good,E,SI2,63.6,56.0,6.19,6.24,3.96,3827
10901,10901,0.92,Very Good,G,SI1,63.5,57.0,6.08,6.16,3.89,3335
14255,14255,0.52,Ideal,D,VS2,61.9,55.0,5.18,5.15,3.19,1813
9504,9504,1.05,Ideal,I,SI2,61.9,56.0,6.5,6.54,4.04,4132
11640,11640,1.11,Ideal,D,SI1,62.5,57.0,6.59,6.63,4.13,7715
3812,3812,0.71,Ideal,F,VVS2,61.2,56.0,5.75,5.77,3.52,2961
13955,13955,0.4,Premium,F,VS2,61.4,58.0,4.77,4.63,2.89,1080
10554,10554,1.04,Premium,G,SI1,62.3,58.0,6.5,6.46,4.04,4879
10167,10167,0.81,Premium,H,VS2,61.9,58.0,5.99,5.94,3.68,2994
11706,11706,0.7,Ideal,D,SI1,61.8,56.0,5.72,5.74,3.54,2856
1761,1761,0.7,Good,F,VS2,62.8,57.0,5.61,5.66,3.54,3253
5401,5401,0.32,Ideal,F,VVS1,61.5,56.0,4.38,4.41,2.7,926
2739,2739,1.5,Ideal,I,VS1,62.7,55.0,7.29,7.31,4.58,9526
13963,13963,0.41,Ideal,E,SI2,61.2,57.0,4.77,4.82,2.93,804
2472,2472,0.45,Very Good,F,VVS2,61.4,57.0,4.9,4.96,3.03,1263
6738,6738,0.52,Ideal,D,VS2,61.8,55.0,5.13,5.16,3.18,1802
6891,6891,0.34,Premium,F,SI2,62.4,58.0,4.46,4.48,2.79,450
12199,12199,0.41,Ideal,E,VVS2,62.6,55.0,4.78,4.68,2.95,1043
7943,7943,1.05,Premium,H,VS2,60.3,60.0,6.57,6.55,3.95,5645
12910,12910,1.01,Premium,E,SI1,63.0,58.0,6.41,6.37,4.02,5765
9685,9685,0.7,Very Good,I,VS2,63.1,58.0,5.66,5.61,3.55,2008
